Flop,Hand,Weight OOP,OOP Equity,BET 359.2% freq,BET 100% freq,BET 75.1% freq,BET 49.8% freq,BET 35.1% freq,BET 20% freq,CHECK freq
Qs Ts 9h,8s7s,0.450,51.47,0.00,0.00,0.00,2.52,29.91,20.52,47.05
Qs Ts 9h,9s8s,0.225,64.13,0.00,0.00,0.00,0.00,4.78,11.67,83.55
Qs Ts 9h,JsJc,0.130,64.01,0.00,0.00,0.00,0.00,8.04,17.30,74.66
Qs Ts 9h,JsJd,0.130,64.01,0.00,0.00,0.00,0.00,8.04,17.30,74.66
Qs Ts 9h,JsJh,0.130,64.13,0.00,0.00,0.00,0.00,19.91,19.40,60.68
Qs Ts 9h,Js8s,0.020,86.26,0.00,0.00,0.00,79.64,20.36,0.00,0.00
Qs Ts 9h,Js9s,0.050,71.67,0.00,0.00,0.00,0.00,0.00,15.83,84.17
Qs Ts 9h,KsJc,0.170,86.87,0.00,0.00,0.00,9.88,38.09,31.10,20.93
Qs Ts 9h,KsQc,0.240,64.34,0.00,0.00,0.00,4.85,13.22,21.44,60.49
Qs Ts 9h,KsKc,1.000,69.28,0.00,0.00,0.01,14.03,30.50,18.27,37.19
Qs Ts 9h,KsJd,0.170,86.87,0.00,0.00,0.00,9.88,38.09,31.10,20.93
Qs Ts 9h,KsQd,0.240,64.34,0.00,0.00,0.00,4.85,13.22,21.44,60.49
Qs Ts 9h,KsKd,1.000,69.28,0.00,0.00,0.01,14.03,30.50,18.27,37.19
Qs Ts 9h,KsJh,0.170,87.06,0.00,0.00,0.00,8.47,40.42,31.71,19.40
Qs Ts 9h,KsQh,0.240,64.49,0.00,0.00,0.00,5.75,23.08,21.12,50.04
Qs Ts 9h,KsKh,1.000,69.46,0.00,0.01,0.00,20.22,34.41,16.82,28.54
Qs Ts 9h,Ks3s,0.100,46.78,0.00,0.00,0.00,5.40,43.76,33.89,16.94
Qs Ts 9h,Ks4s,0.310,46.91,0.00,0.00,0.00,11.71,35.55,25.63,27.10
Qs Ts 9h,Ks5s,0.120,47.06,0.00,0.00,0.00,1.69,26.58,39.67,32.06
Qs Ts 9h,Ks6s,0.065,47.73,0.00,0.00,0.00,0.00,26.71,18.73,54.57
Qs Ts 9h,Ks7s,0.140,48.03,0.00,0.00,0.00,1.58,14.47,32.32,51.64
Qs Ts 9h,Ks9s,0.010,67.21,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Qs Ts 9h,KsJs,0.100,89.64,0.00,0.00,0.00,6.68,43.52,34.37,15.43
Qs Ts 9h,As4c,0.045,17.49,0.00,0.00,0.00,15.82,46.12,35.89,2.16
Qs Ts 9h,As5c,0.135,17.46,0.00,0.12,0.10,15.48,30.95,37.24,16.12
Qs Ts 9h,As8c,0.090,26.74,0.00,0.00,0.00,7.00,34.60,28.57,29.83
Qs Ts 9h,As9c,0.020,46.59,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Qs Ts 9h,AsTc,0.140,49.89,0.00,0.00,0.00,0.00,0.48,11.96,87.56
Qs Ts 9h,AsJc,0.005,42.24,0.00,0.00,0.00,0.00,100.00,0.00,0.00
Qs Ts 9h,AsKc,0.575,39.09,0.00,0.00,0.01,16.38,33.35,13.06,37.19
Qs Ts 9h,AsAc,1.000,65.80,0.00,0.00,0.00,11.38,37.45,23.33,27.84
Qs Ts 9h,As4d,0.045,17.49,0.00,0.00,0.00,15.82,46.12,35.89,2.16
Qs Ts 9h,As5d,0.135,17.46,0.00,0.12,0.10,15.48,30.95,37.24,16.12
Qs Ts 9h,As8d,0.090,26.74,0.00,0.00,0.00,7.00,34.60,28.57,29.83
Qs Ts 9h,As9d,0.020,46.59,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Qs Ts 9h,AsTd,0.140,49.89,0.00,0.00,0.00,0.00,0.48,11.96,87.56
Qs Ts 9h,AsJd,0.005,42.24,0.00,0.00,0.00,0.00,100.00,0.00,0.00
Qs Ts 9h,AsKd,0.575,39.09,0.00,0.00,0.01,16.38,33.35,13.06,37.19
Qs Ts 9h,AsAd,1.000,65.80,0.00,0.00,0.00,11.38,37.45,23.33,27.84
Qs Ts 9h,As4h,0.045,17.54,0.00,0.00,0.00,23.12,45.12,27.50,4.26
Qs Ts 9h,As5h,0.135,17.53,0.00,0.00,0.00,17.78,27.24,28.68,26.30
Qs Ts 9h,As8h,0.090,26.78,0.00,0.00,0.00,0.00,0.00,61.83,38.17
Qs Ts 9h,AsTh,0.140,49.92,0.00,0.00,0.00,0.00,2.86,8.51,88.63
Qs Ts 9h,AsJh,0.005,42.33,0.00,0.00,0.00,0.00,100.00,0.00,0.00
Qs Ts 9h,AsKh,0.575,39.21,0.00,0.00,0.00,15.43,36.14,12.94,35.48
Qs Ts 9h,AsAh,1.000,66.26,0.00,0.00,0.00,9.99,36.82,21.71,31.48
Qs Ts 9h,As2s,0.320,43.70,0.00,0.00,0.00,8.16,38.50,28.96,24.38
Qs Ts 9h,As3s,0.245,43.76,0.00,0.00,0.00,9.93,37.27,26.97,25.83
Qs Ts 9h,As4s,0.165,43.90,0.00,0.00,0.00,2.27,43.52,26.59,27.62
Qs Ts 9h,As5s,0.190,44.06,0.00,0.00,0.00,2.15,45.67,26.09,26.09
Qs Ts 9h,As7s,0.030,45.31,0.00,0.00,0.00,15.52,41.21,28.65,14.62
Qs Ts 9h,As8s,0.060,49.74,0.00,0.00,0.00,7.67,49.07,9.73,33.53
Qs Ts 9h,As9s,0.075,64.25,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Qs Ts 9h,AsJs,0.255,59.85,0.00,0.00,0.02,13.96,43.14,12.07,30.81
Qs Ts 9h,AsKs,1.000,58.28,0.00,0.00,0.00,7.57,19.98,21.61,50.84
Ts 3h 2h,5c4c,0.300,35.98,0.00,0.00,0.00,64.10,27.99,0.01,7.90
Ts 3h 2h,6c5c,0.525,24.54,0.00,0.00,6.83,52.31,18.79,0.00,22.07
Ts 3h 2h,7c6c,0.420,14.03,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,8c7c,0.450,15.26,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,9c8c,0.225,17.89,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Tc9c,0.380,56.34,0.00,0.00,0.66,36.78,26.71,0.01,35.84
Ts 3h 2h,Jc8c,0.020,17.18,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Jc9c,0.050,18.99,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,JcTc,0.345,59.15,0.00,0.00,0.55,26.71,31.50,0.00,41.23
Ts 3h 2h,Qc6c,0.075,16.02,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Qc8c,0.120,16.75,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Qc9c,0.125,18.58,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,QcTc,0.345,60.10,0.00,0.00,2.72,40.95,25.94,0.01,30.38
Ts 3h 2h,QcJc,0.650,20.70,0.00,0.00,2.01,21.55,7.34,0.00,69.10
Ts 3h 2h,Kc3c,0.100,41.38,0.00,0.00,10.41,68.28,6.34,0.00,14.96
Ts 3h 2h,Kc4c,0.310,17.08,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Kc5c,0.120,17.17,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Kc6c,0.065,16.78,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Kc7c,0.140,15.86,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Kc9c,0.010,17.95,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,KcTc,0.400,59.92,0.00,0.00,0.00,33.51,37.64,0.03,28.82
Ts 3h 2h,KcJc,0.100,21.07,0.00,0.00,0.00,11.59,0.74,0.00,87.67
Ts 3h 2h,KcQc,0.170,24.90,0.00,0.01,30.92,41.29,8.77,0.00,19.01
Ts 3h 2h,KcJd,0.170,20.72,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,KcQd,0.240,24.45,0.00,0.00,0.00,17.38,13.55,0.00,69.07
Ts 3h 2h,KcJh,0.170,24.37,0.00,0.00,19.34,52.60,12.02,0.00,16.04
Ts 3h 2h,KcQh,0.240,28.37,0.00,0.00,12.28,57.62,12.75,0.01,17.35
Ts 3h 2h,KcJs,0.170,20.82,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,KcQs,0.240,24.57,0.00,0.00,0.00,67.22,23.81,0.00,8.98
Ts 3h 2h,Ac2c,0.320,41.65,0.00,0.00,7.39,51.80,17.43,0.00,23.37
Ts 3h 2h,Ac3c,0.245,42.05,0.00,0.00,8.38,56.61,11.39,0.00,23.62
Ts 3h 2h,Ac4c,0.165,32.75,0.00,0.00,0.00,56.25,20.44,0.00,23.31
Ts 3h 2h,Ac5c,0.190,33.73,0.00,0.00,0.00,61.09,23.30,0.00,15.61
Ts 3h 2h,Ac7c,0.030,23.73,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ac8c,0.060,24.45,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ac9c,0.075,25.57,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AcTc,0.175,61.43,0.00,0.00,12.58,46.18,18.81,0.00,22.42
Ts 3h 2h,AcJc,0.255,29.40,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AcQc,0.525,33.91,0.00,0.00,11.76,52.47,12.54,0.00,23.23
Ts 3h 2h,AcKc,1.000,40.08,0.00,0.00,10.11,48.35,8.89,0.00,32.65
Ts 3h 2h,Ac4d,0.045,32.69,0.00,0.00,0.51,69.35,17.66,0.00,12.48
Ts 3h 2h,Ac5d,0.135,33.56,0.00,0.00,19.84,80.16,0.00,0.00,0.00
Ts 3h 2h,Ac8d,0.090,24.41,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ac9d,0.020,25.52,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AcTd,0.140,61.62,0.00,0.00,3.28,44.88,33.02,0.01,18.80
Ts 3h 2h,AcJd,0.005,29.05,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AcKd,0.575,40.10,0.00,0.00,18.98,44.43,8.59,0.00,28.00
Ts 3h 2h,Ac4h,0.045,34.81,0.00,0.00,5.54,46.82,21.12,0.00,26.52
Ts 3h 2h,Ac5h,0.135,35.88,0.00,0.00,4.45,67.27,14.87,0.00,13.41
Ts 3h 2h,Ac8h,0.090,27.27,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ac9h,0.020,28.41,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AcTh,0.140,64.30,0.00,0.00,15.80,48.56,21.67,0.02,13.95
Ts 3h 2h,AcJh,0.005,32.78,0.00,0.00,69.12,18.12,5.47,0.22,7.06
Ts 3h 2h,AcKh,0.575,44.32,0.00,0.00,8.21,57.57,17.08,0.00,17.14
Ts 3h 2h,Ac4s,0.045,32.77,0.00,0.00,0.00,65.57,21.38,0.00,13.05
Ts 3h 2h,Ac5s,0.135,33.67,0.00,0.00,21.15,66.27,2.67,0.00,9.91
Ts 3h 2h,Ac8s,0.090,24.53,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ac9s,0.020,25.57,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AcJs,0.005,29.17,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AcKs,0.575,40.28,0.00,0.00,6.60,42.50,25.99,0.00,24.90
Ts 3h 2h,5d4d,0.300,35.98,0.00,0.00,0.00,64.10,27.99,0.01,7.90
Ts 3h 2h,6d5d,0.525,24.54,0.00,0.00,6.83,52.31,18.79,0.00,22.07
Ts 3h 2h,7d6d,0.420,14.03,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,8d7d,0.450,15.26,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,9d8d,0.225,17.89,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,TdTc,0.035,91.07,0.00,0.00,0.00,0.00,4.63,0.00,95.37
Ts 3h 2h,Td9d,0.380,56.34,0.00,0.00,0.66,36.78,26.71,0.01,35.84
Ts 3h 2h,JdJc,0.130,59.91,0.00,0.00,0.53,44.98,39.62,0.00,14.87
Ts 3h 2h,Jd8d,0.020,17.18,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Jd9d,0.050,18.99,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,JdTd,0.345,59.15,0.00,0.00,0.55,26.71,31.50,0.00,41.23
Ts 3h 2h,QdQc,0.655,69.28,0.00,0.00,6.24,82.81,8.09,0.00,2.86
Ts 3h 2h,Qd6d,0.075,16.02,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Qd8d,0.120,16.75,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Qd9d,0.125,18.58,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,QdTd,0.345,60.10,0.00,0.00,2.72,40.94,25.94,0.01,30.38
Ts 3h 2h,QdJd,0.650,20.70,0.00,0.00,2.01,21.55,7.34,0.00,69.10
Ts 3h 2h,KdJc,0.170,20.72,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,KdQc,0.240,24.45,0.00,0.00,0.00,17.38,13.55,0.00,69.07
Ts 3h 2h,KdKc,1.000,76.84,0.00,0.00,17.63,47.11,11.67,0.00,23.58
Ts 3h 2h,Kd3d,0.100,41.38,0.00,0.00,10.41,68.28,6.34,0.00,14.96
Ts 3h 2h,Kd4d,0.310,17.08,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Kd5d,0.120,17.17,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Kd6d,0.065,16.78,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Kd7d,0.140,15.86,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Kd9d,0.010,17.95,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,KdTd,0.400,59.92,0.00,0.00,0.00,33.51,37.64,0.03,28.82
Ts 3h 2h,KdJd,0.100,21.07,0.00,0.00,0.00,11.59,0.74,0.00,87.67
Ts 3h 2h,KdQd,0.170,24.90,0.00,0.01,30.92,41.29,8.77,0.00,19.00
Ts 3h 2h,KdJh,0.170,24.37,0.00,0.00,19.34,52.60,12.02,0.00,16.04
Ts 3h 2h,KdQh,0.240,28.37,0.00,0.00,12.28,57.62,12.75,0.01,17.35
Ts 3h 2h,KdJs,0.170,20.82,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,KdQs,0.240,24.57,0.00,0.00,0.00,67.22,23.81,0.00,8.98
Ts 3h 2h,Ad4c,0.045,32.69,0.00,0.00,0.51,69.35,17.66,0.00,12.48
Ts 3h 2h,Ad5c,0.135,33.56,0.00,0.00,19.84,80.16,0.00,0.00,0.00
Ts 3h 2h,Ad8c,0.090,24.41,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ad9c,0.020,25.52,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AdTc,0.140,61.62,0.00,0.00,3.28,44.89,33.02,0.01,18.80
Ts 3h 2h,AdJc,0.005,29.05,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AdKc,0.575,40.10,0.00,0.00,18.98,44.43,8.59,0.00,28.00
Ts 3h 2h,AdAc,1.000,82.16,0.00,0.01,15.77,52.98,15.61,0.01,15.63
Ts 3h 2h,Ad2d,0.320,41.65,0.00,0.00,7.39,51.80,17.43,0.00,23.37
Ts 3h 2h,Ad3d,0.245,42.05,0.00,0.00,8.38,56.61,11.39,0.00,23.62
Ts 3h 2h,Ad4d,0.165,32.75,0.00,0.00,0.00,56.25,20.44,0.00,23.31
Ts 3h 2h,Ad5d,0.190,33.73,0.00,0.00,0.00,61.09,23.30,0.00,15.61
Ts 3h 2h,Ad7d,0.030,23.73,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ad8d,0.060,24.45,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ad9d,0.075,25.57,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AdTd,0.175,61.43,0.00,0.00,12.58,46.18,18.81,0.00,22.42
Ts 3h 2h,AdJd,0.255,29.40,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AdQd,0.525,33.91,0.00,0.00,11.76,52.47,12.54,0.00,23.23
Ts 3h 2h,AdKd,1.000,40.08,0.00,0.00,10.11,48.35,8.89,0.00,32.65
Ts 3h 2h,Ad4h,0.045,34.81,0.00,0.00,5.54,46.82,21.12,0.00,26.52
Ts 3h 2h,Ad5h,0.135,35.88,0.00,0.00,4.45,67.27,14.87,0.00,13.41
Ts 3h 2h,Ad8h,0.090,27.27,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ad9h,0.020,28.41,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AdTh,0.140,64.30,0.00,0.00,15.80,48.56,21.67,0.02,13.95
Ts 3h 2h,AdJh,0.005,32.78,0.00,0.00,69.12,18.12,5.47,0.23,7.06
Ts 3h 2h,AdKh,0.575,44.32,0.00,0.00,8.21,57.57,17.08,0.00,17.14
Ts 3h 2h,Ad4s,0.045,32.77,0.00,0.00,0.00,65.57,21.38,0.00,13.05
Ts 3h 2h,Ad5s,0.135,33.67,0.00,0.00,21.15,66.27,2.67,0.00,9.91
Ts 3h 2h,Ad8s,0.090,24.53,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,Ad9s,0.020,25.57,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AdJs,0.005,29.17,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,AdKs,0.575,40.28,0.00,0.00,6.60,42.50,25.99,0.00,24.90
Ts 3h 2h,5h4h,0.300,56.25,0.00,0.00,4.04,47.12,16.52,0.00,32.32
Ts 3h 2h,6h5h,0.525,48.90,0.00,0.00,0.45,59.44,18.13,0.00,21.97
Ts 3h 2h,7h6h,0.420,41.55,0.00,0.00,9.15,64.55,13.80,0.00,12.50
Ts 3h 2h,8h7h,0.450,42.65,0.00,0.00,0.81,65.29,20.58,0.00,13.31
Ts 3h 2h,9h8h,0.225,44.70,0.00,0.00,0.00,58.79,14.75,0.00,26.46
Ts 3h 2h,ThTc,0.035,92.39,0.00,0.00,0.00,0.00,55.46,0.00,44.54
Ts 3h 2h,ThTd,0.035,92.39,0.00,0.00,0.00,0.00,55.46,0.00,44.54
Ts 3h 2h,Th9h,0.380,72.06,0.00,0.00,6.99,35.31,14.76,0.00,42.93
Ts 3h 2h,JhJc,0.130,63.19,0.00,0.00,0.10,48.92,32.77,0.02,18.20
Ts 3h 2h,JhJd,0.130,63.19,0.00,0.00,0.10,48.92,32.77,0.02,18.20
Ts 3h 2h,Jh8h,0.020,45.47,0.00,0.00,0.00,82.91,16.95,0.00,0.14
Ts 3h 2h,Jh9h,0.050,46.66,0.00,0.00,0.00,54.38,36.94,0.00,8.67
Ts 3h 2h,JhTh,0.345,74.83,0.00,0.00,3.56,31.41,29.24,0.00,35.78
Ts 3h 2h,QhQc,0.655,72.73,0.00,0.00,4.14,64.08,16.44,0.00,15.33
Ts 3h 2h,QhQd,0.655,72.73,0.00,0.00,4.14,64.08,16.44,0.00,15.33
Ts 3h 2h,Qh6h,0.075,45.20,0.00,0.00,8.32,70.01,21.67,0.00,0.00
Ts 3h 2h,Qh8h,0.120,45.85,0.00,0.00,12.77,64.32,14.83,0.00,8.07
Ts 3h 2h,Qh9h,0.125,47.05,0.00,0.00,2.28,69.85,20.80,0.00,7.08
Ts 3h 2h,QhTh,0.345,75.97,0.00,0.00,4.57,30.57,30.08,0.01,34.77
Ts 3h 2h,QhJh,0.650,49.23,0.00,0.00,5.96,57.26,23.42,0.01,13.34
Ts 3h 2h,KhJc,0.170,24.76,0.00,0.00,9.30,64.54,10.65,0.00,15.51
Ts 3h 2h,KhQc,0.240,28.73,0.00,0.00,2.94,70.32,13.58,0.00,13.15
Ts 3h 2h,KhKc,1.000,80.36,0.00,0.00,8.39,59.77,15.14,0.00,16.70
Ts 3h 2h,KhJd,0.170,24.76,0.00,0.00,9.30,64.54,10.65,0.00,15.51
Ts 3h 2h,KhQd,0.240,28.73,0.00,0.00,2.94,70.32,13.59,0.00,13.15
Ts 3h 2h,KhKd,1.000,80.36,0.00,0.00,8.39,59.77,15.14,0.00,16.70
Ts 3h 2h,Kh4h,0.310,45.89,0.00,0.00,0.10,64.74,27.99,0.00,7.18
Ts 3h 2h,Kh5h,0.120,46.22,0.00,0.00,0.00,61.26,24.19,0.00,14.54
Ts 3h 2h,Kh6h,0.065,45.91,0.00,0.00,0.00,100.00,0.00,0.00,0.00
Ts 3h 2h,Kh7h,0.140,45.44,0.00,0.00,3.56,66.96,20.78,0.00,8.70
Ts 3h 2h,Kh9h,0.010,46.94,0.00,0.00,0.00,79.54,20.46,0.00,0.00
Ts 3h 2h,KhTh,0.400,76.07,0.00,0.00,0.48,47.03,37.96,0.01,14.51
Ts 3h 2h,KhJh,0.100,49.49,0.00,0.00,3.88,35.71,37.26,0.00,23.15
Ts 3h 2h,KhQh,0.170,52.40,0.00,0.00,0.00,71.18,21.05,0.00,7.77
Ts 3h 2h,KhJs,0.170,24.86,0.00,0.00,3.96,70.67,15.91,0.00,9.45
Ts 3h 2h,KhQs,0.240,28.85,0.00,0.00,1.08,74.67,10.12,0.00,14.13
Ts 3h 2h,Ah4c,0.045,37.07,0.00,0.00,0.00,79.07,20.93,0.00,0.00
Ts 3h 2h,Ah5c,0.135,38.06,0.00,0.00,0.04,69.15,30.79,0.03,0.00
Ts 3h 2h,Ah8c,0.090,28.95,0.00,0.00,18.97,47.60,6.44,0.00,26.98
Ts 3h 2h,Ah9c,0.020,30.08,0.00,0.00,15.79,23.66,14.01,0.00,46.54
Ts 3h 2h,AhTc,0.140,66.57,0.00,0.00,0.00,49.49,34.09,0.02,16.40
Ts 3h 2h,AhJc,0.005,33.83,0.00,0.00,0.00,41.20,58.80,0.00,0.00
Ts 3h 2h,AhKc,0.575,45.39,0.00,0.00,5.05,61.72,16.80,0.00,16.43
Ts 3h 2h,AhAc,1.000,87.24,0.00,0.00,1.67,68.19,19.01,0.00,11.12
Ts 3h 2h,Ah4d,0.045,37.07,0.00,0.00,0.00,79.07,20.93,0.00,0.00
Ts 3h 2h,Ah5d,0.135,38.06,0.00,0.00,0.04,69.15,30.79,0.03,0.00
Ts 3h 2h,Ah8d,0.090,28.95,0.00,0.00,18.97,47.60,6.44,0.00,26.98
Ts 3h 2h,Ah9d,0.020,30.08,0.00,0.00,15.79,23.66,14.01,0.00,46.54
Ts 3h 2h,AhTd,0.140,66.57,0.00,0.00,0.00,49.49,34.09,0.02,16.40
Ts 3h 2h,AhJd,0.005,33.83,0.00,0.00,0.00,41.20,58.80,0.00,0.00
Ts 3h 2h,AhKd,0.575,45.39,0.00,0.00,5.05,61.72,16.80,0.00,16.43
Ts 3h 2h,AhAd,1.000,87.24,0.00,0.00,1.67,68.19,19.01,0.00,11.12
Ts 3h 2h,Ah4h,0.165,58.16,0.00,0.00,5.18,54.88,13.07,0.00,26.87
Ts 3h 2h,Ah5h,0.190,58.90,0.00,0.00,22.07,43.48,0.70,0.00,33.75
Ts 3h 2h,Ah7h,0.030,52.83,0.00,0.00,41.12,55.52,0.00,0.00,3.36
Ts 3h 2h,Ah8h,0.060,53.39,0.00,0.00,0.00,76.71,5.20,0.00,18.09
Ts 3h 2h,Ah9h,0.075,54.21,0.00,0.00,6.48,61.59,9.12,0.00,22.81
Ts 3h 2h,AhTh,0.175,78.80,0.00,0.00,2.24,46.74,39.67,0.01,11.33
Ts 3h 2h,AhJh,0.255,57.03,0.00,0.00,14.29,43.17,10.80,0.01,31.74
Ts 3h 2h,AhQh,0.525,60.40,0.00,0.00,3.09,62.32,14.48,0.00,20.10
Ts 3h 2h,AhKh,1.000,64.76,0.00,0.00,2.14,49.90,17.28,0.00,30.67
Ts 3h 2h,Ah4s,0.045,37.15,0.00,0.00,0.00,76.17,23.83,0.00,0.00
Ts 3h 2h,Ah5s,0.135,38.17,0.00,0.00,0.00,69.19,30.81,0.00,0.00
Ts 3h 2h,Ah8s,0.090,29.07,0.00,0.00,12.35,41.84,0.00,0.00,45.81
Ts 3h 2h,Ah9s,0.020,30.13,0.00,0.00,4.20,22.61,0.00,0.00,73.20
Ts 3h 2h,AhJs,0.005,33.94,0.00,0.00,0.00,49.85,49.11,0.00,1.04
Ts 3h 2h,AhKs,0.575,45.57,0.00,0.00,4.58,58.48,18.70,0.00,18.24
Ts 3h 2h,5s4s,0.300,38.51,0.00,0.00,0.00,63.16,28.94,0.01,7.89
Ts 3h 2h,6s5s,0.525,27.75,0.00,0.00,5.92,64.30,16.24,0.00,13.54
Ts 3h 2h,7s6s,0.420,17.82,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,8s7s,0.450,19.06,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,9s8s,0.225,21.54,0.00,0.00,0.99,6.37,4.89,0.00,87.75
Ts 3h 2h,JsJc,0.130,60.20,0.00,0.00,0.92,27.52,35.42,0.05,36.09
Ts 3h 2h,JsJd,0.130,60.20,0.00,0.00,0.92,27.52,35.42,0.05,36.09
Ts 3h 2h,JsJh,0.130,63.48,0.00,0.00,1.12,23.50,21.20,0.00,54.17
Ts 3h 2h,Js8s,0.020,20.98,0.00,0.00,0.00,0.28,0.00,0.00,99.72
Ts 3h 2h,Js9s,0.050,22.71,0.00,0.00,0.00,15.52,31.64,0.00,52.84
Ts 3h 2h,QsQc,0.655,69.52,0.00,0.00,5.83,53.79,24.38,0.00,15.99
Ts 3h 2h,QsQd,0.655,69.52,0.00,0.00,5.83,53.79,24.38,0.00,15.99
Ts 3h 2h,QsQh,0.655,72.97,0.00,0.00,8.36,37.30,23.14,0.01,31.18
Ts 3h 2h,Qs6s,0.075,19.96,0.00,0.00,9.63,59.55,30.52,0.06,0.24
Ts 3h 2h,Qs8s,0.120,20.71,0.00,0.01,12.12,31.05,27.83,0.00,28.99
Ts 3h 2h,Qs9s,0.125,22.43,0.00,0.00,1.79,42.43,25.53,0.00,30.25
Ts 3h 2h,QsJs,0.650,24.55,0.00,0.00,2.27,51.23,32.23,0.01,14.26
Ts 3h 2h,KsJc,0.170,20.82,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,KsQc,0.240,24.60,0.00,0.00,1.95,43.60,27.52,0.00,26.93
Ts 3h 2h,KsKc,1.000,77.07,0.00,0.00,18.38,48.00,10.86,0.00,22.76
Ts 3h 2h,KsJd,0.170,20.82,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ts 3h 2h,KsQd,0.240,24.60,0.00,0.00,1.95,43.60,27.52,0.00,26.93
Ts 3h 2h,KsKd,1.000,77.07,0.00,0.00,18.38,48.00,10.86,0.00,22.76
Ts 3h 2h,KsJh,0.170,24.47,0.00,0.00,7.35,60.43,18.55,0.01,13.66
